id_registro,peso_muestral,estrato,psu,edad_cod,sexo_cod,raceeth_cod,salud_mental_cod,redes_sociales_cod,sueno_cod,actividad_fisica_cod,n_faltantes_analisis,caso_completo,raza_amerindia,raza_asiatica,raza_negra,raza_hawaiana_pacifico,raza_blanca,raza_hispana,raza_multiple_hispana,raza_multiple_no_hispana,sexo_femenino,salud_mental_mala,redes_uso_frecuente,sueno_8h_o_mas,actividad_5_dias
252,3.7499,300,16294,4,2,5,2,6,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
253,3.9575,300,16294,5,2,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
254,3.696,300,16294,7,2,3,3,6,4,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
255,3.7273,300,16294,5,1,3,4,6,3,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
256,3.9718,300,16294,4,2,3,1,8,6,5,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
257,1.0276,103,16294,6,1,8,5,6,1,8,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
258,2.3332,103,16294,5,1,3,4,8,5,3,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
259,3.3889,103,16294,4,2,3,,8,,8,2,0,0,0,1,0,0,0,0,0,0,,1,,1
260,3.5762,103,16294,4,2,5,5,6,4,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
261,3.3889,103,16294,4,2,3,1,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
262,3.0684,103,16294,4,1,3,1,8,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
263,3.0684,103,16294,4,1,3,4,6,2,8,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
264,3.0684,103,16294,3,1,3,3,8,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
265,3.6828,103,16294,5,1,7,1,6,3,5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
266,3.0684,103,16294,3,1,3,2,6,4,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
267,3.0684,103,16294,3,1,3,4,6,4,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
268,3.3889,103,16294,3,2,3,1,8,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
269,1.0484,103,16294,4,1,2,1,2,6,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
270,3.3889,103,16294,4,2,3,3,8,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
271,3.0684,103,16294,4,1,3,3,6,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
272,3.3889,103,16294,3,2,3,3,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
273,3.5762,103,16294,4,2,5,1,5,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
274,3.3889,103,16294,3,2,3,3,8,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
275,3.5762,103,16294,4,2,5,3,6,5,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
276,3.5762,103,16294,4,2,5,3,8,1,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
277,3.0684,103,16294,4,1,3,1,8,3,8,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
278,3.4161,103,16294,6,1,3,,8,,1,2,0,0,0,1,0,0,0,0,0,1,,1,,0
279,3.3889,103,16294,4,2,3,2,7,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
280,3.4809,103,16294,5,2,3,2,8,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
281,3.4161,103,16294,5,1,3,2,7,7,8,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
282,0.0089,300,58418,4,1,1,2,6,4,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
283,0.0033,300,58418,5,2,1,3,6,3,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
284,0.0033,300,58418,5,2,1,2,6,5,7,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
285,0.0089,300,58418,4,1,1,5,1,5,4,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
286,0.0033,300,58418,4,2,1,1,6,6,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
287,0.0033,300,58418,5,2,,2,1,4,5,1,0,,,,,,,,,0,0,0,0,0
288,0.0033,300,58418,6,2,1,3,6,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
289,0.0033,300,58418,5,2,1,4,8,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
290,0.0033,300,58418,5,2,1,4,1,4,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
291,0.0089,300,58418,5,1,1,3,8,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
292,0.0089,300,58418,4,1,1,3,8,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
293,0.0089,300,58418,6,1,,,5,6,3,2,0,,,,,,,,,1,,0,1,0
294,0.0089,300,58418,6,1,1,1,3,7,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
295,0.0033,300,58418,4,2,1,2,4,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
296,0.0033,300,58418,5,2,1,4,5,3,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
297,0.0089,300,58418,4,1,1,2,6,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
298,0.0089,300,58418,5,1,1,1,1,6,7,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
299,0.0033,300,58418,5,2,1,3,8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
300,0.0033,300,58418,4,2,,,,,,5,0,,,,,,,,,0,,,,
301,0.0033,300,58418,6,2,1,3,8,2,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
302,0.0033,300,58418,,2,1,,,,,5,0,1,0,0,0,0,0,0,0,0,,,,
303,0.0278,300,58418,6,1,4,3,3,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
304,0.0033,300,58418,3,2,1,1,6,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
305,0.0089,300,58418,5,1,1,3,5,6,6,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
306,0.0155,300,58418,7,1,1,4,5,1,8,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
307,0.0085,300,58418,7,2,1,,4,5,8,1,0,1,0,0,0,0,0,0,0,0,,0,1,1
308,0.007,300,58418,4,1,1,2,6,5,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
309,0.007,300,58418,4,1,1,4,6,5,8,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
310,0.0089,300,58418,4,1,1,4,6,3,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
311,0.0085,300,58418,7,2,1,2,8,4,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
312,0.0331,300,58418,7,2,7,3,8,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
313,0.0033,300,58418,4,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
314,0.0033,300,58418,3,2,1,,8,2,6,1,0,1,0,0,0,0,0,0,0,0,,1,0,1
315,0.0089,300,58418,5,1,1,2,8,3,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
316,0.0155,300,58418,7,1,1,4,6,4,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
317,0.0033,300,58418,5,2,,4,8,4,6,1,0,,,,,,,,,0,1,1,0,1
318,0.0033,300,58418,3,2,1,1,8,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
319,0.0033,300,58418,4,2,1,1,2,5,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
320,0.0085,300,58418,6,2,1,3,6,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
321,0.0155,300,58418,7,1,1,3,6,5,5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
322,0.007,300,58418,3,1,1,5,8,3,6,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
323,0.0033,300,58418,4,2,1,5,6,5,5,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
324,0.0089,300,58418,4,1,1,1,6,5,7,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
325,0.0155,300,58418,6,1,1,5,1,3,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
326,0.0085,300,58418,7,2,1,1,5,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
327,0.007,300,58418,5,1,1,3,6,4,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
328,0.007,300,58418,4,1,1,2,5,4,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
329,0.0033,300,58418,6,2,1,1,6,5,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
330,0.0155,300,58418,6,1,1,4,6,3,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
331,0.0155,300,58418,7,1,1,2,8,4,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
332,0.0033,300,58418,3,2,,,6,,7,3,0,,,,,,,,,0,,1,,1
333,0.007,300,58418,3,1,1,3,8,2,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
334,0.0089,300,58418,4,1,1,1,4,5,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
335,0.0095,300,58418,6,2,1,1,7,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
336,0.0095,300,58418,5,2,1,1,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
337,0.0661,300,58418,7,1,4,4,8,2,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
338,0.0085,300,58418,7,2,1,,,,1,3,0,1,0,0,0,0,0,0,0,0,,,,0
339,0.0033,300,58418,3,2,1,3,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
340,0.0033,300,58418,4,2,8,1,8,4,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
341,0.0089,300,58418,6,1,1,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
342,0.0033,300,58418,4,2,1,4,8,3,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
343,0.0033,300,58418,3,2,1,1,6,6,8,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
344,0.0033,300,58418,6,2,1,3,8,6,8,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
345,0.0085,300,58418,7,2,1,3,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
346,0.0155,300,58418,7,1,1,3,6,5,5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
347,0.007,300,58418,3,1,1,3,8,5,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
348,0.026,300,58418,4,2,7,2,6,5,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
349,0.0155,300,58418,6,1,1,3,6,3,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
350,0.0155,300,58418,7,1,1,2,6,2,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
351,0.0155,300,58418,6,1,1,3,6,2,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
352,0.0033,300,58418,3,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
353,0.007,300,58418,3,1,1,4,8,2,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
354,0.0085,300,58418,6,2,1,3,6,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
355,0.0033,300,58418,3,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
356,0.007,300,58418,4,1,1,3,4,4,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
357,0.0033,300,58418,5,2,1,1,8,2,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
358,0.0085,300,58418,7,2,1,3,6,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
359,0.0155,300,58418,7,1,1,3,4,5,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
360,0.0033,300,58418,6,2,1,4,7,1,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
361,0.007,300,58418,3,1,1,3,8,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
362,0.0178,300,58418,5,1,7,2,6,5,5,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
363,0.0155,300,58418,7,1,1,2,6,3,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
364,0.007,300,58418,4,1,1,4,6,2,6,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
365,0.0033,300,58418,6,2,1,2,8,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
366,0.0085,300,58418,7,2,1,1,8,5,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
367,0.0155,300,58418,6,1,1,,,,,4,0,1,0,0,0,0,0,0,0,1,,,,
368,0.0033,300,58418,5,2,1,3,8,4,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
369,0.0033,300,58418,4,2,1,,,,,4,0,1,0,0,0,0,0,0,0,0,,,,
370,0.0089,300,58418,6,1,1,5,6,3,4,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
371,0.0155,300,58418,6,1,1,2,8,1,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
372,0.007,300,58418,3,1,8,2,8,4,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
373,0.0033,300,58418,4,2,1,2,8,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
374,0.0089,300,58418,6,1,1,1,8,3,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
375,0.0085,300,58418,6,2,1,2,5,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
376,0.0155,300,58418,6,1,1,5,8,2,8,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
377,0.007,300,58418,3,1,8,4,8,2,3,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
378,0.0033,300,58418,4,2,1,3,6,4,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
379,0.0033,300,58418,5,2,1,5,6,2,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
380,0.0155,300,58418,6,1,1,4,6,2,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
381,0.0085,300,58418,7,2,1,1,8,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
382,0.0085,300,58418,7,2,1,2,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
383,0.0085,300,58418,6,2,1,2,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
384,0.007,300,58418,4,1,1,,,,,4,0,1,0,0,0,0,0,0,0,1,,,,
385,0.0033,300,58418,4,2,1,2,6,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
386,0.0033,300,58418,6,2,1,1,2,4,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
387,0.0397,300,58418,7,1,7,3,6,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
388,0.0085,300,58418,7,2,1,2,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
389,0.0033,300,58418,3,2,1,,8,,5,2,0,1,0,0,0,0,0,0,0,0,,1,,0
390,0.007,300,58418,4,1,1,1,8,5,8,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
391,0.0089,300,58418,4,1,1,5,8,5,8,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
392,0.0155,300,58418,6,1,1,4,6,1,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
393,0.0155,300,58418,6,1,1,1,2,5,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
394,0.007,300,58418,4,1,8,4,1,4,7,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
395,0.007,300,58418,5,1,1,2,8,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
396,0.02,300,58418,5,2,7,2,6,3,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
397,0.3736,300,58675,5,2,7,2,6,1,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
398,0.1522,300,58675,5,1,1,3,6,3,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
399,0.306,300,58675,4,1,7,5,8,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
400,0.401,300,58675,6,2,7,4,6,1,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
401,0.3736,300,58675,4,2,7,4,8,3,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
402,0.306,300,58675,4,1,7,4,8,2,8,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
403,0.3736,300,58675,5,2,7,2,4,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
404,0.306,300,58675,5,1,7,1,8,5,8,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
405,0.5775,300,58675,4,1,5,3,8,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
406,0.4779,300,58675,5,1,2,2,6,4,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
407,0.1522,300,58675,4,1,1,4,8,4,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
408,0.6141,300,58675,4,2,5,2,8,2,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
409,0.306,300,58675,4,1,7,4,8,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
410,0.3651,300,58675,5,1,6,2,8,5,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
411,0.3736,300,58675,4,2,7,4,8,3,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
412,0.1522,300,58675,5,1,1,2,7,2,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
413,0.3736,300,58675,4,2,7,4,7,4,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
414,0.7468,300,58675,5,2,5,3,1,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
415,0.0682,300,58675,6,1,1,3,6,1,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
416,0.306,300,58675,4,1,7,4,2,5,6,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
417,0.306,300,58675,4,1,7,4,6,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
418,0.306,300,58675,5,1,7,4,6,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
419,0.5967,300,58675,4,1,5,4,6,4,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
420,0.5021,300,58675,7,2,5,3,5,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
421,0.306,300,58675,5,1,7,3,8,4,8,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
422,0.5775,300,58675,4,1,5,4,3,5,8,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
423,0.7468,300,58675,4,2,5,1,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
424,4.0651,300,58391,7,2,5,5,7,4,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
425,3.899,300,58391,5,1,5,3,8,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
426,2.4668,300,58391,5,2,2,1,6,4,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
427,3.7499,300,58391,4,2,5,4,6,3,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
428,3.7735,300,58391,4,2,5,3,6,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
429,3.8405,300,58391,5,2,8,2,8,4,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
430,3.899,300,58391,5,1,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
431,3.7735,300,58391,4,2,5,2,8,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
432,3.9469,300,58391,4,2,7,1,6,7,6,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
433,3.7735,300,58391,4,2,5,3,6,6,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
434,3.6828,300,58391,4,1,7,4,8,3,7,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
435,4.0009,300,58391,6,1,5,3,6,3,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
436,3.7735,300,58391,4,2,5,2,8,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
437,3.7499,300,58391,3,2,5,2,5,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
438,2.7738,300,58391,5,2,7,2,6,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
439,2.4668,300,58391,5,2,8,3,7,4,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
440,2.7738,300,58391,4,2,7,1,6,5,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
441,3.7735,300,58391,4,2,5,3,6,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
442,3.9718,300,58391,4,2,3,2,6,1,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
443,3.7735,300,58391,4,2,5,3,1,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
444,3.7735,300,58391,4,2,5,5,6,5,8,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
445,3.9913,300,58391,6,2,7,1,6,3,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
447,3.7499,300,58391,4,2,5,1,2,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
448,3.5862,300,58391,6,2,2,3,6,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
449,3.7735,300,58391,4,2,5,4,6,4,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
450,3.7735,300,58391,4,2,8,1,6,5,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
451,3.899,300,58391,5,1,5,4,8,2,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
452,3.9469,300,58391,3,2,7,2,8,6,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
453,3.9469,300,58391,4,2,7,2,1,4,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
454,2.7738,300,58391,4,2,7,3,8,4,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
455,3.8405,300,58391,6,2,5,3,1,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
456,3.667,300,58391,7,1,4,3,6,3,8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
457,4.0651,300,58391,7,2,5,1,7,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
458,3.7499,300,58391,3,2,5,3,6,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
459,3.7522,300,58391,5,1,8,2,4,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
460,2.5055,300,58391,4,2,3,3,7,4,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
461,3.7735,300,58391,4,2,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
462,2.4668,300,58391,4,2,8,2,6,4,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
463,3.8405,300,58391,6,2,8,2,1,4,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
464,3.9469,300,58391,3,2,7,4,8,2,6,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
465,3.7735,300,58391,4,2,5,2,8,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
466,3.7735,300,58391,5,2,5,3,6,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
467,4.5952,300,58391,7,2,7,3,8,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
468,3.7735,300,58391,4,2,5,3,1,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
469,3.8405,300,58391,5,2,5,3,4,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
470,3.7735,300,58391,5,2,5,2,8,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
471,3.696,300,58391,5,2,3,1,6,4,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
472,3.899,300,58391,4,1,5,4,4,2,8,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
473,2.7738,300,58391,4,2,7,2,8,1,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
474,3.8405,300,58391,6,2,8,2,6,5,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
475,2.7738,300,58391,4,2,7,3,6,5,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
476,3.7735,300,58391,4,2,5,3,6,5,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
477,3.7576,300,58391,7,1,7,3,6,3,8,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
478,3.7735,300,58391,4,2,5,1,8,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
479,3.8405,300,58391,6,2,5,3,6,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
480,3.8405,300,58391,6,2,5,2,4,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
481,1.0339,300,58391,4,2,8,2,6,2,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
482,3.7735,300,58391,5,2,5,2,6,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
483,3.7576,300,58391,5,1,7,3,8,5,8,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
484,3.8405,300,58391,5,2,5,5,8,3,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
485,2.5055,300,58391,4,2,3,3,5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
486,3.7522,300,58391,6,1,5,2,8,4,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
487,4.1508,300,58391,6,2,3,4,6,3,6,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
488,3.303,300,58391,4,1,7,,,,,4,0,0,0,0,0,0,0,1,0,1,,,,
489,2.5055,300,58391,5,2,3,3,6,2,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
490,3.7522,300,58391,5,1,5,4,6,3,7,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
491,4.1508,300,58391,6,2,3,3,7,2,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
492,4.0651,300,58391,6,2,5,1,6,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
493,2.7738,300,58391,4,2,6,2,6,3,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
494,3.7576,300,58391,6,1,7,2,8,4,6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
495,4.1508,300,58391,6,2,8,1,6,3,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
496,4.0651,300,58391,7,2,5,,,2,,3,0,0,0,0,0,1,0,0,0,0,,,0,
497,3.4617,300,58391,3,1,8,4,8,3,4,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
498,3.4912,300,58391,3,1,5,3,8,5,5,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
499,3.4912,300,58391,4,1,5,3,6,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
500,3.4912,300,58391,4,1,5,3,7,4,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
501,3.0761,300,58391,3,1,2,2,6,5,4,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
